Sm_t00003491-RA	predicted protein	-				-	-
Sm_t00003495-RA	predicted protein	-				-	-
Sm_t00003498-RA	predicted protein	-				-	-
Sm_t00003501-RA	predicted protein	-				-	-
Sm_t00003510-RA	predicted protein	-				-	-
Sm_t00003511-RA	predicted protein	-				-	-
Sm_t00003515-RA	predicted protein	-				-	-
Sm_t00003519-RA	predicted protein	-				-	-
Sm_t00003559-RA	predicted protein	-				-	-
Sm_t00003561-RA	predicted protein	-				-	-
Sm_t00003562-RA	predicted protein	-				-	-
Sm_t00003567-RA	predicted protein	-				-	-
Sm_t00003582-RA	predicted protein	-				-	-
Sm_t00003610-RA	predicted protein	-				-	-
Sm_t00003612-RA	predicted protein	-				-	-
Sm_t00003625-RA	predicted protein	-				-	-
Sm_t00003627-RA	predicted protein	-				-	-
Sm_t00003632-RA	predicted protein	-				-	-
Sm_t00003633-RA	predicted protein	-				-	-
Sm_t00003636-RA	predicted protein	-				-	-
Sm_t00003637-RA	predicted protein	-				-	-
Sm_t00003652-RA	predicted protein	-				-	-
Sm_t00003657-RA	predicted protein	-				-	-
Sm_t00003659-RA	predicted protein	-				-	-
Sm_t00003667-RA	predicted protein	-				-	-
Sm_t00003697-RA	predicted protein	-				-	-
Sm_t00003736-RA	predicted protein	-				-	-
Sm_t00003773-RA	predicted protein	-				-	-
Sm_t00003807-RA	predicted protein	-				-	-
Sm_t00003825-RA	predicted protein	-				-	-
Sm_t00003838-RA	predicted protein	-				-	-
Sm_t00003937-RA	predicted protein	-				-	-
Sm_t00003945-RA	predicted protein	-				-	-
Sm_t00003972-RA	predicted protein	-				-	-
Sm_t00003984-RA	predicted protein	-				-	-
Sm_t00003999-RA	predicted protein	-				-	-
Sm_t00004000-RA	predicted protein	-				-	-
Sm_t00004033-RA	predicted protein	-				-	-
Sm_t00004042-RA	predicted protein	-				-	-
Sm_t00004087-RA	predicted protein	-				-	-
Sm_t00004091-RA	predicted protein	-				-	-
Sm_t00004093-RA	predicted protein	-				-	-
Sm_t00004106-RA	predicted protein	-				-	-
Sm_t00004110-RA	predicted protein	-				-	-
Sm_t00004112-RA	predicted protein	-				-	-
Sm_t00004114-RA	predicted protein	-				-	-
Sm_t00004117-RA	predicted protein	-				-	-
Sm_t00004118-RA	predicted protein	-				-	-
Sm_t00004120-RA	predicted protein	-		Model should be split		-	-
Sm_t00004123-RA	predicted protein	-				-	-
Sm_t00004124-RA	predicted protein	-				-	-
Sm_t00004125-RA	predicted protein	-				-	-
Sm_t00004126-RA	predicted protein	-				-	-
Sm_t00004136-RA	predicted protein	-				-	-
Sm_t00004139-RA	predicted protein	-				-	-
Sm_t00004140-RA	predicted protein	-				-	-
Sm_t00004177-RA	predicted protein	-				-	-
Sm_t00004187-RA	predicted protein	-				-	-
Sm_t00004188-RA	predicted protein	-				-	-
Sm_t00004225-RA	predicted protein	-				-	-
Sm_t00004238-RA	predicted protein	-				-	-
Sm_t00004244-RA	predicted protein	-				-	-
Sm_t00004293-RA	predicted protein	-				-	-
Sm_t00004347-RA	predicted protein	-				-	-
Sm_t00004364-RA	predicted protein	-				-	-
Sm_t00004375-RA	predicted protein	-				-	-
Sm_t00004377-RA	predicted protein	-				-	-
Sm_t00004378-RA	predicted protein	-				-	-
Sm_t00004412-RA	predicted protein	-				-	-
Sm_t00004414-RA	predicted protein	-				-	-
Sm_t00004416-RA	predicted protein	-				-	-
Sm_t00004417-RA	predicted protein	-				-	-
Sm_t00004418-RA	predicted protein	-				-	-
Sm_t00004440-RA	predicted protein	-				-	-
Sm_t00004441-RA	predicted protein	-				-	-
Sm_t00004443-RA	predicted protein	-				-	-
Sm_t00004444-RA	predicted protein	-				-	-
Sm_t00004445-RA	predicted protein	-				-	-
Sm_t00004446-RA	predicted protein	-				-	-
Sm_t00004447-RA	predicted protein	-				-	-
Sm_t00004448-RA	predicted protein	-				-	-
Sm_t00004449-RA	predicted protein	-				-	-
Sm_t00004451-RA	predicted protein	-				-	-
Sm_t00004452-RA	predicted protein	-				-	-
Sm_t00004466-RA	predicted protein	-				-	-
Sm_t00004503-RA	predicted protein	-				-	-
Sm_t00004534-RA	predicted protein	-				-	-
Sm_t00004535-RA	predicted protein	-				-	-
Sm_t00004552-RA	predicted protein	-				-	-
Sm_t00004553-RA	predicted protein	-				-	-
Sm_t00004556-RA	predicted protein	-				-	-
Sm_t00004632-RA	predicted protein	-				-	-
Sm_t00004652-RA	predicted protein	-				-	-
Sm_t00004653-RA	predicted protein	-				-	-
Sm_t00004660-RA	predicted protein	-				-	-
Sm_t00004668-RA	predicted protein	-				-	-
Sm_t00004686-RA	predicted protein	-				-	-
Sm_t00004753-RA	predicted protein	-				-	-
Sm_t00004781-RA	predicted protein	-				-	-
Sm_t00004813-RA	predicted protein	-				-	-
Sm_t00004833-RA	predicted protein	-				-	-
Sm_t00004841-RA	predicted protein	-				-	-
Sm_t00004858-RA	predicted protein	-				-	-
Sm_t00004862-RA	predicted protein	-				-	-
Sm_t00004899-RA	predicted protein	-				-	-
Sm_t00004921-RA	predicted protein	-				-	-
Sm_t00004935-RA	predicted protein	-				-	-
Sm_t00004944-RA	predicted protein	-				-	-
Sm_t00004951-RA	predicted protein	-				-	-
Sm_t00004953-RA	predicted protein	-				-	-
Sm_t00004966-RA	predicted protein	-				-	-
Sm_t00004967-RA	predicted protein	-				-	-
Sm_t00004997-RA	predicted protein	-				-	-
Sm_t00005001-RA	predicted protein	-				-	-
Sm_t00005002-RA	predicted protein	-				-	-
Sm_t00005011-RA	predicted protein	-				-	-
Sm_t00005015-RA	predicted protein	-				-	-
Sm_t00005067-RA	predicted protein	-				-	-
Sm_t00005069-RA	predicted protein	-				-	-
Sm_t00005085-RA	predicted protein	-				-	-
Sm_t00005094-RA	predicted protein	-				-	-
Sm_t00005116-RA	predicted protein	-				-	-
Sm_t00005126-RA	predicted protein	-				-	-
Sm_t00005127-RA	predicted protein	-				-	-
Sm_t00005128-RA	predicted protein	-				-	-
Sm_t00005130-RA	predicted protein	-				-	-
Sm_t00005132-RA	predicted protein	-				-	-
Sm_t00005136-RA	predicted protein	-				-	-
Sm_t00005139-RA	predicted protein	-				-	-
Sm_t00005211-RA	predicted protein	-				-	-
Sm_t00005213-RA	predicted protein	-				-	-
Sm_t00005231-RA	predicted protein	-				-	-
Sm_t00005232-RA	predicted protein	-				-	-
Sm_t00005241-RA	predicted protein	-				-	-
Sm_t00005242-RA	predicted protein	-				-	-
Sm_t00005244-RA	predicted protein	-				-	-
Sm_t00005245-RA	predicted protein	-				-	-
Sm_t00005248-RA	predicted protein	-				-	-
Sm_t00005260-RA	predicted protein	-				-	-
Sm_t00005276-RA	predicted protein	-				-	-
Sm_t00005292-RA	predicted protein	-				-	-
Sm_t00005296-RA	predicted protein	-				-	-
Sm_t00005324-RA	predicted protein	-				-	-
Sm_t00005340-RA	predicted protein	-				-	-
Sm_t00005349-RA	predicted protein	-				-	-
Sm_t00005351-RA	predicted protein	-				-	-
Sm_t00005362-RA	predicted protein	-				-	-
Sm_t00005366-RA	predicted protein	-				-	-
Sm_t00005367-RA	predicted protein	-				-	-
Sm_t00005429-RA	predicted protein	-				-	-
Sm_t00005441-RA	predicted protein	-				-	-
Sm_t00005442-RA	predicted protein	-				-	-
Sm_t00005450-RA	predicted protein	-				-	-
Sm_t00005451-RA	predicted protein	-				-	-
Sm_t00005464-RA	predicted protein	-				-	-
Sm_t00005477-RA	predicted protein	-				-	-
Sm_t00005536-RA	predicted protein	-				-	-
Sm_t00005606-RA	predicted protein	-				-	-
Sm_t00005617-RA	predicted protein	-				-	-
Sm_t00005628-RA	predicted protein	-				-	-
Sm_t00005633-RA	predicted protein	-				-	-
Sm_t00005669-RA	predicted protein	-				-	-
Sm_t00005686-RA	predicted protein	-				-	-
Sm_t00005690-RA	predicted protein	-				-	-
Sm_t00005723-RA	predicted protein	-				-	-
Sm_t00005729-RA	predicted protein	-				-	-
Sm_t00005764-RA	predicted protein	-				-	-
Sm_t00005768-RA	predicted protein	-				-	-
Sm_t00005769-RA	predicted protein	-				-	-
Sm_t00005775-RA	predicted protein	-				-	-
Sm_t00005776-RA	predicted protein	-				-	-
Sm_t00005787-RA	predicted protein	-				-	-
Sm_t00005890-RA	predicted protein	-				-	-
Sm_t00005891-RA	predicted protein	-				-	-
Sm_t00005916-RA	predicted protein	-				-	-
Sm_t00005962-RA	predicted protein	-				-	-
Sm_t00005985-RA	predicted protein	-				-	-
Sm_t00005986-RA	predicted protein	-				-	-
Sm_t00006007-RA	predicted protein	-				-	-
Sm_t00006037-RA	predicted protein	-				-	-
Sm_t00006052-RA	predicted protein	-				-	-
Sm_t00006053-RA	predicted protein	-				-	-
Sm_t00006063-RA	predicted protein	-				-	-
Sm_t00006064-RA	predicted protein	-				-	-
Sm_t00006111-RA	predicted protein	-				-	-
Sm_t00006212-RA	predicted protein	-				-	-
Sm_t00006225-RA	predicted protein	-				-	-
Sm_t00006233-RA	predicted protein	-				-	-
Sm_t00006257-RA	predicted protein	-				-	-
Sm_t00006258-RA	predicted protein	-				-	-
Sm_t00006260-RA	predicted protein	-				-	-
Sm_t00006275-RA	predicted protein	-				-	-
Sm_t00006304-RA	predicted protein	-				-	-
Sm_t00006305-RA	predicted protein	-				-	-
Sm_t00006311-RA	predicted protein	-				-	-
Sm_t00006330-RA	predicted protein	-				-	-
Sm_t00006347-RA	predicted protein	-				-	-
Sm_t00006348-RA	predicted protein	-				-	-
Sm_t00006369-RA	predicted protein	-				-	-
Sm_t00006377-RA	predicted protein	-				-	-
Sm_t00006378-RA	predicted protein	-				-	-
Sm_t00006414-RA	predicted protein	-				-	-
Sm_t00006415-RA	predicted protein	-				-	-
Sm_t00006416-RA	predicted protein	-				-	-
Sm_t00006417-RA	predicted protein	-				-	-
Sm_t00006432-RA	predicted protein	-				-	-
Sm_t00006452-RA	predicted protein	-				-	-
Sm_t00006460-RA	predicted protein	-				-	-
Sm_t00006502-RA	predicted protein	-				-	-
Sm_t00006503-RA	predicted protein	-				-	-
Sm_t00006505-RA	predicted protein	-				-	-
Sm_t00006527-RA	predicted protein	-				-	-
Sm_t00006557-RA	predicted protein	-				-	-
Sm_t00006558-RA	predicted protein	-				-	-
Sm_t00006576-RA	predicted protein	-				-	-
Sm_t00006618-RA	predicted protein	-				-	-
Sm_t00006619-RA	predicted protein	-				-	-
Sm_t00006627-RA	predicted protein	-				-	-
Sm_t00006682-RA	predicted protein	-				-	-
Sm_t00006743-RA	predicted protein	-				-	-
Sm_t00006756-RA	predicted protein	-				-	-
Sm_t00006779-RA	predicted protein	-				-	-
Sm_t00006780-RA	predicted protein	-				-	-
Sm_t00006794-RA	predicted protein	-				-	-
Sm_t00006795-RA	predicted protein	-				-	-
Sm_t00006820-RA	predicted protein	-				-	-
Sm_t00006926-RA	predicted protein	-				-	-
Sm_t00006937-RA	predicted protein	-				-	-
Sm_t00006994-RA	predicted protein	-				-	-
Sm_t00007008-RA	predicted protein	-				-	-
Sm_t00007009-RA	predicted protein	-				-	-
Sm_t00007047-RA	predicted protein	-				-	-
Sm_t00007061-RA	predicted protein	-				-	-
Sm_t00007072-RA	predicted protein	-				-	-
Sm_t00007073-RA	predicted protein	-				-	-
Sm_t00007074-RA	predicted protein	-				-	-
Sm_t00007075-RA	predicted protein	-				-	-
Sm_t00007089-RA	predicted protein	-				-	-
Sm_t00007128-RA	predicted protein	-				-	-
Sm_t00007145-RA	predicted protein	-				-	-
Sm_t00007171-RA	predicted protein	-				-	-
Sm_t00007210-RA	predicted protein	-				-	-
Sm_t00007212-RA	predicted protein	-				-	-
Sm_t00007222-RA	predicted protein	-				-	-
Sm_t00007244-RA	predicted protein	-				-	-
Sm_t00007270-RA	predicted protein	-				-	-
Sm_t00007379-RA	predicted protein	-				-	-
Sm_t00007437-RA	predicted protein	-				-	-
Sm_t00007510-RA	predicted protein	-				-	-
Sm_t00007511-RA	predicted protein	-				-	-
Sm_t00007517-RA	predicted protein	-				-	-
Sm_t00007541-RA	predicted protein	-				-	-
Sm_t00007548-RA	predicted protein	-				-	-
Sm_t00007556-RA	predicted protein	-				-	-
Sm_t00007585-RA	predicted protein	-				-	-
Sm_t00007642-RA	predicted protein	-				-	-
Sm_t00007672-RA	predicted protein	-				-	-
Sm_t00007676-RA	predicted protein	-				-	-
Sm_t00007681-RA	predicted protein	-				-	-
Sm_t00007682-RA	predicted protein	-				-	-
Sm_t00007694-RA	predicted protein	-				-	-
Sm_t00007713-RA	predicted protein	-				-	-
Sm_t00007720-RA	predicted protein	-				-	-
Sm_t00007737-RA	predicted protein	-				-	-
Sm_t00007748-RA	predicted protein	-				-	-
Sm_t00007792-RA	predicted protein	-				-	-
Sm_t00007793-RA	predicted protein	-				-	-
Sm_t00007884-RA	predicted protein	-				-	-
Sm_t00007921-RA	predicted protein	-				-	-
Sm_t00007928-RA	predicted protein	-				-	-
Sm_t00007999-RA	predicted protein	-				-	-
Sm_t00008017-RA	predicted protein	-				-	-
Sm_t00008029-RA	predicted protein	-				-	-
Sm_t00008082-RA	predicted protein	-				-	-
Sm_t00008108-RA	predicted protein	-				-	-
Sm_t00008118-RA	predicted protein	-				-	-
Sm_t00008123-RA	predicted protein	-				-	-
Sm_t00008142-RA	predicted protein	-				-	-
Sm_t00008149-RA	predicted protein	-				-	-
Sm_t00008180-RA	predicted protein	-				-	-
Sm_t00008181-RA	predicted protein	-				-	-
Sm_t00008182-RA	predicted protein	-				-	-
Sm_t00008190-RA	predicted protein	-				-	-
Sm_t00008228-RA	predicted protein	-				-	-
Sm_t00008233-RA	predicted protein	-				-	-
Sm_t00008248-RA	predicted protein	-				-	-
Sm_t00008279-RA	predicted protein	-				-	-
Sm_t00008302-RA	predicted protein	-				-	-
Sm_t00008306-RA	predicted protein	-				-	-
Sm_t00008322-RA	predicted protein	-				-	-
Sm_t00008350-RA	predicted protein	-				-	-
Sm_t00008356-RA	predicted protein	-				-	-
Sm_t00008364-RA	predicted protein	-				-	-
Sm_t00008367-RA	predicted protein	-				-	-
Sm_t00008369-RA	predicted protein	-				-	-
Sm_t00008386-RA	predicted protein	-				-	-
Sm_t00008462-RA	predicted protein	-				-	-
Sm_t00008498-RA	predicted protein	-				-	-
Sm_t00008500-RA	predicted protein	-				-	-
Sm_t00008503-RA	predicted protein	-				-	-
Sm_t00008504-RA	predicted protein	-				-	-
Sm_t00008505-RA	predicted protein	-				-	-
Sm_t00008581-RA	predicted protein	-				-	-
Sm_t00008587-RA	predicted protein	-				-	-
Sm_t00008663-RA	predicted protein	-				-	-
Sm_t00008687-RA	predicted protein	-				-	-
Sm_t00008688-RA	predicted protein	-				-	-
Sm_t00008698-RA	predicted protein	-				-	-
Sm_t00008706-RA	predicted protein	-				-	-
Sm_t00008708-RA	predicted protein	-				-	-
Sm_t00008709-RA	predicted protein	-				-	-
Sm_t00008712-RA	predicted protein	-				-	-
Sm_t00008714-RA	predicted protein	-				-	-
Sm_t00008727-RA	predicted protein	-				-	-
Sm_t00008747-RA	predicted protein	-				-	-
Sm_t00008750-RA	predicted protein	-				-	-
Sm_t00008781-RA	predicted protein	-				-	-
Sm_t00008784-RA	predicted protein	-				-	-
Sm_t00008817-RA	predicted protein	-				-	-
Sm_t00008831-RA	predicted protein	-				-	-
Sm_t00008845-RA	predicted protein	-				-	-
Sm_t00008846-RA	predicted protein	-				-	-
Sm_t00008851-RA	predicted protein	-				-	-
Sm_t00008905-RA	predicted protein	-				-	-
Sm_t00008906-RA	predicted protein	-				-	-
Sm_t00008907-RA	predicted protein	-				-	-
Sm_t00008916-RA	predicted protein	-				-	-
Sm_t00008917-RA	predicted protein	-				-	-
Sm_t00008919-RA	predicted protein	-				-	-
Sm_t00008920-RA	predicted protein	-				-	-
Sm_t00008963-RA	predicted protein	-				-	-
Sm_t00008986-RA	predicted protein	-				-	-
Sm_t00008988-RA	predicted protein	-				-	-
Sm_t00008990-RA	predicted protein	-				-	-
Sm_t00008993-RA	predicted protein	-				-	-
Sm_t00009042-RA	predicted protein	-				-	-
Sm_t00009065-RA	predicted protein	-				-	-
Sm_t00009066-RA	predicted protein	-				-	-
Sm_t00009175-RA	predicted protein	-				-	-
Sm_t00009213-RA	predicted protein	-				-	-
Sm_t00009240-RA	predicted protein	-				-	-
Sm_t00009254-RA	predicted protein	-				-	-
Sm_t00009255-RA	predicted protein	-				-	-
Sm_t00009256-RA	predicted protein	-				-	-
Sm_t00009262-RA	predicted protein	-				-	-
Sm_t00009275-RA	predicted protein	-				-	-
Sm_t00009306-RA	predicted protein	-				-	-
Sm_t00009308-RA	predicted protein	-				-	-
Sm_t00009310-RA	predicted protein	-				-	-
Sm_t00009370-RA	predicted protein	-				-	-
Sm_t00009455-RA	predicted protein	-				-	-
Sm_t00009485-RA	predicted protein	-				-	-
Sm_t00009486-RA	predicted protein	-				-	-
Sm_t00009552-RA	predicted protein	-				-	-
Sm_t00009556-RA	predicted protein	-				-	-
Sm_t00009651-RA	predicted protein	-				-	-
Sm_t00009664-RA	predicted protein	-				-	-
Sm_t00009665-RA	predicted protein	-				-	-
Sm_t00009669-RA	predicted protein	-				-	-
Sm_t00009675-RA	predicted protein	-				-	-
Sm_t00009680-RA	predicted protein	-				-	-
Sm_t00009692-RA	predicted protein	-				-	-
Sm_t00009710-RA	predicted protein	-				-	-
Sm_t00009738-RA	predicted protein	-				-	-
Sm_t00009746-RA	predicted protein	-				-	-
Sm_t00009757-RA	predicted protein	-				-	-
Sm_t00009813-RA	predicted protein	-				-	-
Sm_t00009814-RA	predicted protein	-				-	-
Sm_t00009875-RA	predicted protein	-				-	-
Sm_t00009887-RA	predicted protein	-				-	-
Sm_t00009890-RA	predicted protein	-				-	-
Sm_t00009891-RA	predicted protein	-				-	-
Sm_t00009894-RA	predicted protein	-				-	-
Sm_t00009900-RA	predicted protein	-				-	-
Sm_t00009901-RA	predicted protein	-				-	-
Sm_t00009906-RA	predicted protein	-				-	-
Sm_t00009911-RA	predicted protein	-				-	-
Sm_t00009914-RA	predicted protein	-				-	-
Sm_t00009922-RA	predicted protein	-				-	-
Sm_t00009925-RA	predicted protein	-				-	-
Sm_t00009926-RA	predicted protein	-				-	-
Sm_t00009927-RA	predicted protein	-				-	-
Sm_t00009951-RA	predicted protein	-				-	-
Sm_t00009952-RA	predicted protein	-				-	-
Sm_t00009953-RA	predicted protein	-				-	-
Sm_t00009965-RA	predicted protein	-				-	-
Sm_t00009982-RA	predicted protein	-				-	-
Sm_t00010002-RA	predicted protein	-		Model should be removed		-	-
Sm_t00010067-RA	predicted protein	-				-	-
Sm_t00010097-RA	predicted protein	-				-	-
Sm_t00010130-RA	predicted protein	-				-	-
Sm_t00010131-RA	predicted protein	-				-	-
Sm_t00010132-RA	predicted protein	-				-	-
Sm_t00010157-RA	predicted protein	-				-	-
Sm_t00010187-RA	predicted protein	-				-	-
Sm_t00010262-RA	predicted protein	-				-	-
Sm_t00010275-RA	predicted protein	-				-	-
Sm_t00010302-RA	predicted protein	-				-	-
Sm_t00010316-RA	predicted protein	-				-	-
Sm_t00010329-RA	predicted protein	-				-	-
Sm_t00010364-RA	predicted protein	-				-	-
Sm_t00010381-RA	predicted protein	-				-	-
Sm_t00010397-RA	predicted protein	-				-	-
Sm_t00010413-RA	predicted protein	-				-	-
Sm_t00010423-RA	predicted protein	-				-	-
Sm_t00010451-RA	predicted protein	-				-	-
Sm_t00010461-RA	predicted protein	-				-	-
Sm_t00010526-RA	predicted protein	-				-	-
Sm_t00010530-RA	predicted protein	-				-	-
Sm_t00010540-RA	predicted protein	-				-	-
Sm_t00010552-RA	predicted protein	-				-	-
Sm_t00010576-RA	predicted protein	-				-	-
Sm_t00010588-RA	predicted protein	-				-	-
Sm_t00010594-RA	predicted protein	-				-	-
Sm_t00010641-RA	predicted protein	-		Half coverage		-	-
Sm_t00010663-RA	predicted protein	-				-	-
Sm_t00010679-RA	predicted protein	-				-	-
Sm_t00010693-RA	predicted protein	-				-	-
Sm_t00010696-RA	predicted protein	-				-	-
Sm_t00010715-RA	predicted protein	-				-	-
Sm_t00010724-RA	predicted protein	-				-	-
Sm_t00010798-RA	predicted protein	-				-	-
Sm_t00010849-RA	predicted protein	-				-	-
Sm_t00010908-RA	predicted protein	-				-	-
Sm_t00010909-RA	predicted protein	-				-	-
Sm_t00010910-RA	predicted protein	-				-	-
Sm_t00010925-RA	predicted protein	-		Half coverage		-	-
Sm_t00010940-RA	predicted protein	-		Half coverage		-	-
Sm_t00010944-RA	predicted protein	-				-	-
Sm_t00010946-RA	predicted protein	-				-	-
Sm_t00010968-RA	predicted protein	-				-	-
Sm_t00010970-RA	predicted protein	-				-	-
Sm_t00011006-RA	predicted protein	-				-	-
Sm_t00011048-RA	predicted protein	-				-	-
Sm_t00011049-RA	predicted protein	-				-	-
Sm_t00011071-RA	predicted protein	-				-	-
Sm_t00011095-RA	predicted protein	-				-	-
Sm_t00011205-RA	predicted protein	-				-	-
Sm_t00011224-RA	predicted protein	-				-	-
Sm_t00011229-RA	predicted protein	-				-	-
Sm_t00011230-RA	predicted protein	-				-	-
Sm_t00011237-RA	predicted protein	-				-	-
Sm_t00011246-RA	predicted protein	-				-	-
Sm_t00011248-RA	predicted protein	-				-	-
Sm_t00011260-RA	predicted protein	-				-	-
Sm_t00011261-RA	predicted protein	-				-	-
Sm_t00011271-RA	predicted protein	-				-	-
Sm_t00011285-RA	predicted protein	-				-	-
Sm_t00011306-RA	predicted protein	-				-	-
Sm_t00011324-RA	predicted protein	-				-	-
Sm_t00011331-RA	predicted protein	-				-	-
Sm_t00011340-RA	predicted protein	-				-	-
Sm_t00011350-RA	predicted protein	-				-	-
Sm_t00011395-RA	predicted protein	-				-	-
Sm_t00011396-RA	predicted protein	-				-	-
Sm_t00011403-RA	predicted protein	-				-	-
Sm_t00011447-RA	predicted protein	-				-	-
Sm_t00011533-RA	predicted protein	-				-	-
Sm_t00011540-RA	predicted protein	-				-	-
Sm_t00011577-RA	predicted protein	-				-	-
Sm_t00011601-RA	predicted protein	-		Half coverage region		-	-
Sm_t00011640-RA	predicted protein	-				-	-
Sm_t00011684-RA	predicted protein	-				-	-
Sm_t00011743-RA	predicted protein	-				-	-
Sm_t00011785-RA	predicted protein	-				-	-
Sm_t00011786-RA	predicted protein	-				-	-
Sm_t00011793-RA	predicted protein	-				-	-
Sm_t00011837-RA	predicted protein	-				-	-
Sm_t00011873-RA	predicted protein	-				-	-
Sm_t00011874-RA	predicted protein	-				-	-
Sm_t00011887-RA	predicted protein	-				-	-
Sm_t00011913-RA	predicted protein	-				-	-
Sm_t00011933-RA	predicted protein	-				-	-
Sm_t00011945-RA	predicted protein	-				-	-
Sm_t00011992-RA	predicted protein	-				-	-
Sm_t00011993-RA	predicted protein	-				-	-
Sm_t00011994-RA	predicted protein	-				-	-
Sm_t00012004-RA	predicted protein	-				-	-
Sm_t00012006-RA	predicted protein	-				-	-
Sm_t00012008-RA	predicted protein	-				-	-
Sm_t00012016-RA	predicted protein	-				-	-
Sm_t00012085-RA	predicted protein	-				-	-
Sm_t00012089-RA	predicted protein	-				-	-
Sm_t00012113-RA	predicted protein	-				-	-
Sm_t00012119-RA	predicted protein	-				-	-
Sm_t00012121-RA	predicted protein	-				-	-
Sm_t00012122-RA	predicted protein	-				-	-
Sm_t00012123-RA	predicted protein	-				-	-
Sm_t00012166-RA	predicted protein	-				-	-
Sm_t00012182-RA	predicted protein	-				-	-
Sm_t00012190-RA	predicted protein	-				-	-
Sm_t00012229-RA	predicted protein	-				-	-
Sm_t00012257-RA	predicted protein	-				-	-
Sm_t00012261-RA	predicted protein	-				-	-
Sm_t00012262-RA	predicted protein	-				-	-
Sm_t00012280-RA	predicted protein	-		Half coverage		-	-
Sm_t00012295-RA	predicted protein	-		Half coverage		-	-
Sm_t00012379-RA	predicted protein	-				-	-
Sm_t00012392-RA	predicted protein	-				-	-
Sm_t00012394-RA	predicted protein	-				-	-
Sm_t00012404-RA	predicted protein	-				-	-
Sm_t00012426-RA	predicted protein	-				-	-
Sm_t00012472-RA	predicted protein	-				-	-
Sm_t00012481-RA	predicted protein	-				-	-
Sm_t00012493-RA	predicted protein	-				-	-
Sm_t00012497-RA	predicted protein	-				-	-
Sm_t00012536-RA	predicted protein	-				-	-
Sm_t00012591-RA	predicted protein	-				-	-
Sm_t00012620-RA	predicted protein	-				-	-
Sm_t00012622-RA	predicted protein	-				-	-
Sm_t00012634-RA	predicted protein	-				-	-
Sm_t00012635-RA	predicted protein	-				-	-
Sm_t00012652-RA	predicted protein	-				-	-
Sm_t00012659-RA	predicted protein	-				-	-
Sm_t00012660-RA	predicted protein	-				-	-
Sm_t00012694-RA	predicted protein	-				-	-
Sm_t00012697-RA	predicted protein	-				-	-
Sm_t00012717-RA	predicted protein	-				-	-
Sm_t00012736-RA	predicted protein	-				-	-
Sm_t00012748-RA	predicted protein	-				-	-
Sm_t00012814-RA	predicted protein	-				-	-
Sm_t00012823-RA	predicted protein	-				-	-
Sm_t00012827-RA	predicted protein	-				-	-
Sm_t00012916-RA	predicted protein	-				-	-
Sm_t00012926-RA	predicted protein	-				-	-
Sm_t00012927-RA	predicted protein	-				-	-
Sm_t00012946-RA	predicted protein	-				-	-
Sm_t00012947-RA	predicted protein	-				-	-
Sm_t00012950-RA	predicted protein	-				-	-
Sm_t00012951-RA	predicted protein	-				-	-
Sm_t00012969-RA	predicted protein	-				-	-
Sm_t00012990-RA	predicted protein	-				-	-
Sm_t00013003-RA	predicted protein	-				-	-
Sm_t00013093-RA	predicted protein	-				-	-
Sm_t00013168-RA	predicted protein	-				-	-
Sm_t00013169-RA	predicted protein	-				-	-
Sm_t00013170-RA	predicted protein	-				-	-
Sm_t00013181-RA	predicted protein	-				-	-
Sm_t00013190-RA	predicted protein	-				-	-
Sm_t00013194-RA	predicted protein	-				-	-
Sm_t00013217-RA	predicted protein	-				-	-
Sm_t00013228-RA	predicted protein	-				-	-
Sm_t00013291-RA	predicted protein	-				-	-
Sm_t00013301-RA	predicted protein	-				-	-
Sm_t00013323-RA	predicted protein	-				-	-
Sm_t00013346-RA	predicted protein	-				-	-
Sm_t00013362-RA	predicted protein	-				-	-
Sm_t00013366-RA	predicted protein	-				-	-
Sm_t00013367-RA	predicted protein	-				-	-
Sm_t00013375-RA	predicted protein	-				-	-
Sm_t00013396-RA	predicted protein	-				-	-
Sm_t00013429-RA	predicted protein	-				-	-
Sm_t00013438-RA	predicted protein	-				-	-
Sm_t00013439-RA	predicted protein	-				-	-
Sm_t00013440-RA	predicted protein	-				-	-
Sm_t00013462-RA	predicted protein	-				-	-
Sm_t00013480-RA	predicted protein	-				-	-
Sm_t00013482-RA	predicted protein	-				-	-
Sm_t00013518-RA	predicted protein	-				-	-
Sm_t00013830-RA	predicted protein	-				-	-
Sm_t00013916-RA	predicted protein	-				-	-
Sm_t00013945-RA	predicted protein	-				-	-
Sm_t00014000-RA	predicted protein	-				-	-
Sm_t00014001-RA	predicted protein	-				-	-
Sm_t00014020-RA	predicted protein	-				-	-
Sm_t00014041-RA	predicted protein	-				-	-
Sm_t00014044-RA	predicted protein	-				-	-
Sm_t00014045-RA	predicted protein	-				-	-
Sm_t00014046-RA	predicted protein	-				-	-
Sm_t00014053-RA	predicted protein	-				-	-
Sm_t00014054-RA	predicted protein	-				-	-
Sm_t00014059-RA	predicted protein	-				-	-
Sm_t00014078-RA	predicted protein	-				-	-
Sm_t00014079-RA	predicted protein	-				-	-
Sm_t00014083-RA	predicted protein	-				-	-
Sm_t00014118-RA	predicted protein	-				-	-
Sm_t00014119-RA	predicted protein	-				-	-
Sm_t00014120-RA	predicted protein	-				-	-
Sm_t00014121-RA	predicted protein	-				-	-
Sm_t00014122-RA	predicted protein	-				-	-
Sm_t00014124-RA	predicted protein	-				-	-
